signal_date,variant,rank,symbol,name,score,return_1d_net,return_3d_net,return_5d_net,return_10d_net
2024-10-17,quality_momentum,19,002307.SZ,,0.9330855,0.000949,-0.016145,-0.016145,0.06362707
2024-10-17,quality_momentum,20,300022.SZ,,0.92936802,0.04032224,0.02476664,-0.0019,0.02476664
2024-10-18,quality_momentum,1,605318.SH,,1.0,0.01014157,0.0161624,0.12015806,0.17379783
2024-10-18,quality_momentum,2,603312.SH,,0.99609375,-0.02570955,-0.0203524,0.01476666,-0.04594763
2024-10-18,quality_momentum,3,002562.SZ,,0.9921875,-0.02141226,0.02249016,0.26151459,0.07127071
2024-10-18,quality_momentum,4,603707.SH,,0.98828125,-0.03704376,-0.05813004,-0.05876897,-0.07474343
2024-10-18,quality_momentum,5,002085.SZ,,0.984375,,,,
2024-10-18,quality_momentum,6,002862.SZ,,0.98046875,0.00355783,0.04297568,0.07875491,0.04722067
2024-10-18,quality_momentum,7,603699.SH,,0.9765625,-0.01406219,0.03299243,0.05544026,0.02978557
2024-10-18,quality_momentum,8,002595.SZ,,0.97265625,-0.04223209,-0.0346548,-0.05158915,-0.08446149
2024-10-18,quality_momentum,9,002783.SZ,,0.96875,-0.0130524,-0.01057413,-0.01057413,-0.05146632
2024-10-18,quality_momentum,10,600148.SH,,0.96484375,0.00674738,0.00798266,0.07469047,0.19575289
2024-10-18,quality_momentum,11,002681.SZ,,0.9609375,0.00239184,-0.02550508,0.00239184,-0.01477552
2024-10-18,quality_momentum,12,001255.SZ,,0.95703125,-0.00231912,0.01276889,0.0534227,-0.03417163
2024-10-18,quality_momentum,13,000408.SZ,,0.953125,-0.00116466,0.02751182,0.04221769,0.08596768
2024-10-18,quality_momentum,14,605268.SH,,0.94921875,0.00914296,0.0103699,0.11466438,0.16129022
2024-10-18,quality_momentum,15,603778.SH,,0.9453125,0.02980026,0.07879164,0.11337374,0.16524703
2024-10-18,quality_momentum,16,603227.SH,,0.94140625,-0.00069518,0.00171445,-0.00792408,0.06075056
2024-10-18,quality_momentum,17,600509.SH,,0.9375,0.00650333,0.00482271,0.24852012,0.1947386
2024-10-18,quality_momentum,18,605286.SH,,0.93359375,0.0066337,0.04309611,0.05899992,0.03456233
2024-10-18,quality_momentum,19,603333.SH,,0.9296875,-0.01752502,0.04237078,0.06320422,0.03976663
2024-10-18,quality_momentum,20,000410.SZ,,0.92578125,0.040058,0.03306503,0.06523287,0.0918063
2024-10-21,quality_momentum,1,002595.SZ,,1.0,0.00475012,0.00371213,-0.01787828,-0.04860297
2024-10-21,quality_momentum,2,603312.SH,,0.996997,-0.00647314,0.03651468,0.02431951,0.04688049
2024-10-21,quality_momentum,3,605318.SH,,0.993994,0.05813248,-0.00676746,0.17278907,0.16792161
2024-10-21,quality_momentum,4,603558.SH,,0.990991,0.00267459,-0.01013417,-0.02202812,-0.02751754
2024-10-21,quality_momentum,5,002668.SZ,,0.987988,0.05671453,0.00431665,0.01852627,0.02829538
2024-10-21,quality_momentum,6,000779.SZ,,0.98498499,-0.01399185,0.0053552,0.08032499,-0.00069078
2024-10-21,quality_momentum,7,600135.SH,,0.98198199,-0.00813052,0.02613736,0.13984452,0.01367631
2024-10-21,quality_momentum,8,600847.SH,,0.97897899,,,,
2024-10-21,quality_momentum,9,000561.SZ,,0.97597599,-0.01920536,-0.0019,0.27004065,0.18598621
2024-10-21,quality_momentum,10,301106.SZ,,0.97297299,-0.04806287,-0.03806576,0.03014943,-0.0610002
2024-10-21,quality_momentum,11,000404.SZ,,0.96996999,0.06486137,0.0378727,0.09327042,0.05491818
2024-10-21,quality_momentum,12,000001.SZ,,0.96696699,0.00320207,-0.00104967,-0.01380471,-0.0308115
2024-10-21,quality_momentum,13,002137.SZ,,0.96396399,0.02929865,0.0063102,0.0358668,-0.01832039
2024-10-21,quality_momentum,14,600216.SH,,0.96096098,0.03781124,-0.01513708,0.00411688,0.08293756
2024-10-21,quality_momentum,15,603258.SH,,0.95795798,-0.02189998,-0.03439998,0.06510001,0.00559998
2024-10-21,quality_momentum,16,000889.SZ,,0.95495498,0.02935003,0.07101666,0.1283084,0.15435004
2024-10-21,quality_momentum,17,603707.SH,,0.95195198,0.00074901,-0.03037681,-0.02176752,-0.01514503
2024-10-21,quality_momentum,18,000973.SZ,,0.94894892,0.1089598,0.09764754,0.17457067,
2024-10-21,quality_momentum,19,000985.SZ,,0.94594592,0.00644402,0.07704736,0.20477525,0.1405904
2024-10-21,quality_momentum,20,603319.SH,,0.94294292,0.00674864,0.08837023,0.13323508,0.12404591
2024-10-22,quality_momentum,1,000410.SZ,,1.0,0.02587782,0.05782227,0.15226676,0.14809999
2024-10-22,quality_momentum,2,002194.SZ,,0.99917358,,,,
2024-10-22,quality_momentum,3,000599.SZ,,0.9983471,0.03196007,0.17642957,0.37507521,0.16062828
2024-10-22,quality_momentum,4,000953.SZ,,0.99752069,-0.01126767,0.06601569,0.18076983,0.34002038
2024-10-22,quality_momentum,5,600660.SH,,0.99669421,0.01288316,-0.00994864,-0.03442298,-0.04674234
2024-10-22,quality_momentum,6,603707.SH,,0.99586779,-0.02633859,-0.02699905,-0.05474017,-0.01444952
2024-10-22,quality_momentum,7,601599.SH,,0.99504131,-0.01610453,0.04355457,0.01230453,0.03219094
2024-10-22,quality_momentum,8,688108.SH,,0.99421489,-0.0204185,-0.00282595,-0.0667148,-0.10282594
2024-10-22,quality_momentum,9,000156.SZ,,0.99338841,-0.01722037,0.01063477,0.00645651,0.03291892
2024-10-22,quality_momentum,10,002235.SZ,,0.992562,-0.02113075,0.00771542,2.312e-05,0.06540777
2024-10-22,quality_momentum,11,601900.SH,,0.99173552,-0.03183198,-0.01346465,-0.02911095,-0.03999528
2024-10-22,quality_momentum,12,601999.SH,,0.9909091,-0.00349741,0.02525656,0.00928212,0.04123099
2024-10-22,quality_momentum,13,600768.SH,,0.99008262,0.01395504,0.11927776,0.10795277,0.10795277
2024-10-22,quality_momentum,14,000633.SZ,,0.9892562,-0.02226658,0.01642997,0.03068663,0.05512652
2024-10-22,quality_momentum,15,603766.SH,,0.98842973,0.01159698,0.00914298,0.07049261,0.000554
2024-10-22,quality_momentum,16,000912.SZ,,0.98760331,-0.01331557,0.00266621,-0.01559862,-0.01788177
2024-10-22,quality_momentum,17,002591.SZ,,0.98677689,-0.00390005,0.05810004,0.03409996,0.0441
2024-10-22,quality_momentum,18,688428.SH,,0.98595041,-0.02739158,-0.01865161,-0.05433986,-0.01937995
2024-10-22,quality_momentum,19,600333.SH,,0.98512399,-0.01721732,0.00685273,-0.0084646,0.02873454
2024-10-22,quality_momentum,20,002658.SZ,,0.98429751,0.01850818,0.03420675,0.01536847,0.00123971
2024-10-23,quality_momentum,1,000404.SZ,,1.0,-0.00053201,0.05281956,0.05965952,0.0131479
2024-10-23,quality_momentum,2,600178.SH,,0.99937886,-0.02285231,0.20571909,0.46000479,0.42476674
2024-10-23,quality_momentum,3,000014.SZ,,0.99875778,0.07737411,0.10507228,0.11844377,0.12130916
2024-10-23,quality_momentum,4,600645.SH,,0.99813664,0.00496497,0.01686429,-0.0019,-0.00876497
2024-10-23,quality_momentum,5,601118.SH,,0.9975155,0.00491427,0.02535725,0.0015071,0.02365363
2024-10-23,quality_momentum,6,600128.SH,,0.99689442,0.01466049,0.07071143,0.02994711,0.02485161
2024-10-23,quality_momentum,7,000408.SZ,,0.99627328,-0.00690004,0.01452856,0.02702854,0.03988565
2024-10-23,quality_momentum,8,000985.SZ,,0.9956522,0.04741334,0.1716331,0.13293143,0.20908627
2024-10-23,quality_momentum,9,600143.SH,,0.99503106,-0.0019,0.03976672,0.08143339,0.08510983
2024-10-23,quality_momentum,10,600271.SH,,0.99440992,-0.00795444,0.0152544,0.00718175,0.0334179
2024-10-23,quality_momentum,11,002066.SZ,,0.99378884,-0.0039325,0.13631143,0.07025446,0.15460412
2024-10-23,quality_momentum,12,600487.SH,,0.9931677,0.01775327,0.03740644,0.02931396,0.07960299
2024-10-23,quality_momentum,13,603766.SH,,0.99254656,-0.0285344,0.01868112,0.01262783,-0.0200598
2024-10-23,quality_momentum,14,603698.SH,,0.99192548,-0.02225624,0.022273,-0.0019,-0.0108059
2024-10-23,quality_momentum,15,601208.SH,,0.99130434,0.04947405,0.02557919,0.00885275,0.00048959
2024-10-23,quality_momentum,16,002017.SZ,,0.99068326,-0.01224807,0.05548477,0.02067758,0.01691468
2024-10-23,quality_momentum,17,600379.SH,,0.99006212,-0.00898239,0.04589749,0.01134354,0.02760416
2024-10-23,quality_momentum,18,688387.SH,,0.98944098,-0.00971253,0.00591246,0.01372499,0.00591246
2024-10-23,quality_momentum,19,002352.SZ,,0.9888199,0.00065509,0.00111971,0.027136,0.05225685
2024-10-23,quality_momentum,20,000972.SZ,,0.98819876,0.01564393,0.07529299,0.04722284,0.09634569
2024-10-24,quality_momentum,1,600645.SH,,1.0,-0.01099094,-0.03189999,-0.00644547,0.01537269
2024-10-24,quality_momentum,2,600698.SH,,0.99956274,0.05320204,0.26340606,,0.1409571
2024-10-24,quality_momentum,3,603871.SH,,0.99912548,-0.00465224,-0.04501922,-0.09088599,-0.01683114
2024-10-24,quality_momentum,4,600037.SH,,0.99868822,0.01255087,0.03711738,0.0761347,0.10070114
2024-10-24,quality_momentum,5,000408.SZ,,0.99825096,0.01748266,0.04547979,0.02932753,0.11116532
2024-10-24,quality_momentum,6,000014.SZ,,0.9978137,0.02464869,0.02818851,,0.08836544
2024-10-24,quality_momentum,7,002591.SZ,,0.9973765,0.03325631,0.00981874,0.04888129,0.06450628
2024-10-24,quality_momentum,8,600280.SH,,0.99693924,0.00461465,0.00461465,0.01764403,0.57138993
2024-10-24,quality_momentum,9,000011.SZ,,0.99650198,0.0310218,0.01661851,0.04748275,0.07526051
2024-10-24,quality_momentum,10,600868.SH,,0.99606472,0.03081025,0.04015603,0.06819339,0.21305317
2024-10-24,quality_momentum,11,603215.SH,,0.99562746,0.03033683,0.05599478,0.01388949,0.0500737
2024-10-24,quality_momentum,12,600536.SH,,0.9951902,0.00224731,0.04762424,0.09592869,0.52139826
2024-10-24,quality_momentum,13,002792.SZ,,0.99475294,0.01298098,-0.00338806,0.01744524,0.04869526
2024-10-24,quality_momentum,14,000751.SZ,,0.99431568,-0.01193338,-0.00858898,0.00144449,0.09843447
2024-10-24,quality_momentum,15,000558.SZ,,0.99387842,0.08964929,0.04387469,0.08612817,0.14950848
2024-10-24,quality_momentum,16,000779.SZ,,0.99344116,0.06652735,0.03171336,0.02931245,0.04852015
2024-10-24,quality_momentum,17,688253.SH,,0.99300396,0.00690759,-0.07303825,-0.05881056,-0.05948806
2024-10-24,quality_momentum,18,002679.SZ,,0.9925667,0.01557816,0.01183282,0.06551564,0.20159561
2024-10-24,quality_momentum,19,002196.SZ,,0.99212945,-0.011334,-0.020768,-0.00944716,0.14149617
2024-10-24,quality_momentum,20,603122.SH,,0.99169219,0.00979591,0.01856785,0.15891874,0.15014681
2024-10-25,quality_momentum,1,002184.SZ,,1.0,0.03095016,-0.03571646,-0.08499184,0.03771351
2024-10-25,quality_momentum,2,600549.SH,,0.99954504,0.00311251,-0.02796514,0.07078167,0.08331304
2024-10-25,quality_momentum,3,600268.SH,,0.99909008,0.03381433,0.05238576,0.03238573,0.04095718
2024-10-25,quality_momentum,4,000061.SZ,,0.99863511,0.05894246,0.03866164,0.00278024,0.07454305
2024-10-25,quality_momentum,5,600178.SH,,0.99818015,,,,
2024-10-25,quality_momentum,6,600731.SH,,0.99772519,0.11019966,0.10130288,0.11197903,0.08706798
2024-10-25,quality_momentum,7,603299.SH,,0.99727023,-0.0071038,-0.02358251,-0.0357248,-0.0331229
2024-10-25,quality_momentum,8,601600.SH,,0.99681526,-0.00072628,-0.10401267,-0.05589063,-0.01715819
2024-10-25,quality_momentum,9,600278.SH,,0.9963603,0.04006817,0.01257179,0.01112459,0.06901175
2024-10-25,quality_momentum,10,002692.SZ,,0.99590534,0.04606162,0.11320787,0.11320787,0.10601363
2024-10-25,quality_momentum,11,002660.SZ,,0.99545044,0.00866345,0.01335821,-0.05002206,0.00631602
2024-10-25,quality_momentum,12,000751.SZ,,0.99499547,0.03188376,0.00823507,0.07580268,0.05891076
2024-10-25,quality_momentum,13,002396.SZ,,0.99454051,0.01519908,0.01873681,-0.01251318,0.05647269
2024-10-25,quality_momentum,14,002546.SZ,,0.99408555,0.0378878,0.09889575,0.09093821,0.15459866
2024-10-25,quality_momentum,15,002401.SZ,,0.99363059,0.00216977,-0.02748138,-0.07806282,-0.00887678
2024-10-25,quality_momentum,16,002274.SZ,,0.99317563,0.00448571,-0.02744278,-0.02488852,0.0083171
2024-10-25,quality_momentum,17,002170.SZ,,0.99272066,0.07667143,0.16810006,0.11095718,0.17810001
2024-10-25,quality_momentum,18,000559.SZ,,0.9922657,0.05806468,0.05100997,0.10744743,0.26265021
2024-10-25,quality_momentum,19,002510.SZ,,0.99181074,0.04070086,0.01155283,0.0182793,0.56984885
2024-10-25,quality_momentum,20,000408.SZ,,0.99135578,0.00021267,0.0125366,0.04000139,0.06148028
2024-10-28,quality_momentum,1,002184.SZ,,1.0,-0.03276997,-0.06270446,-0.01406082,0.04206635
2024-10-28,quality_momentum,2,600159.SH,,0.9994756,-0.05883945,0.01233486,-0.03036972,0.04080467
2024-10-28,quality_momentum,3,600549.SH,,0.99895126,-0.02933139,-0.02933139,0.00458386,0.13525716
2024-10-28,quality_momentum,4,000505.SZ,,0.99842685,-0.03949395,-0.04851655,-0.03949395,0.00862637
2024-10-28,quality_momentum,5,002339.SZ,,0.99790245,-0.04297649,-0.02031363,-0.04439294,0.03209429
2024-10-28,quality_momentum,6,600660.SH,,0.99737805,0.00253385,-0.02696821,-0.01673633,-0.02304597
2024-10-28,quality_momentum,7,603227.SH,,0.99685371,0.00160876,0.02733969,0.0074567,0.03669651
2024-10-28,quality_momentum,8,002028.SZ,,0.99632931,-0.00268122,-0.00736875,0.02934997,0.01372504
2024-10-28,quality_momentum,9,600219.SH,,0.99580491,-0.03476387,-0.04650096,-0.0183319,0.01687937
2024-10-28,quality_momentum,10,600222.SH,,0.99528056,-0.02619912,-0.02059158,-0.02432991,0.04109061
2024-10-28,quality_momentum,11,002981.SZ,,0.99475616,-0.04267157,-0.05933092,-0.07423669,0.15110305
2024-10-28,quality_momentum,12,001979.SZ,,0.99423176,-0.02258348,0.02507841,0.03946695,0.06015034
2024-10-28,quality_momentum,13,002535.SZ,,0.99370742,-0.03235688,-0.02220461,-0.03743302,0.03363296
2024-10-28,quality_momentum,14,002881.SZ,,0.99318302,-0.03439241,-0.01413246,-0.00151776,0.04167792
2024-10-28,quality_momentum,15,002416.SZ,,0.99265862,,,,
2024-10-28,quality_momentum,16,000408.SZ,,0.99213421,0.02339868,0.00758694,0.03429112,0.06345488
2024-10-28,quality_momentum,17,000665.SZ,,0.99160987,,,,
2024-10-28,quality_momentum,18,600268.SH,,0.99108547,-0.01293449,0.02154824,0.02706545,-0.0019
2024-10-28,quality_momentum,19,601598.SH,,0.99056107,-0.02841512,-0.0397788,-0.01515761,-0.00758179
2024-10-28,quality_momentum,20,002112.SZ,,0.99003673,0.01585699,0.02987566,0.00370747,0.04763265
2024-10-29,quality_momentum,1,601118.SH,,1.0,-0.00528412,-0.01374429,0.01671252,-0.01543639
2024-10-29,quality_momentum,2,000408.SZ,,0.99948132,-0.01457995,0.0121507,0.03990941,0.0262014
2024-10-29,quality_momentum,3,600288.SH,,0.99896264,0.00629669,-0.02649017,0.02386116,0.04845133
2024-10-29,quality_momentum,4,600271.SH,,0.99844396,-0.01764802,-0.04520705,0.01089529,0.0512496
2024-10-29,quality_momentum,5,000833.SZ,,0.99792528,-0.02014209,-0.04004255,-0.01682536,0.49395417
2024-10-29,quality_momentum,6,002555.SZ,,0.99740666,-0.02363911,-0.05202075,0.00595026,0.03127878
2024-10-29,quality_momentum,7,601599.SH,,0.99688798,0.0345146,-0.00750224,0.01770789,0.02891236
2024-10-29,quality_momentum,8,600517.SH,,0.9963693,0.01092052,0.10615858,0.12447366,0.08402823
2024-10-29,quality_momentum,9,600490.SH,,0.99585062,-0.01747638,0.03548319,0.06352051,0.02925261
2024-10-29,quality_momentum,10,600403.SH,,0.99533194,0.00431117,0.01983911,0.04468381,0.02915587
2024-10-29,quality_momentum,11,002215.SZ,,0.99481326,0.00243834,-0.01057679,0.00677679,0.0132843
2024-10-29,quality_momentum,12,002549.SZ,,0.99429458,0.00376572,-0.01464785,0.05334083,0.1836524
2024-10-29,quality_momentum,13,600645.SH,,0.9937759,0.02199879,-0.00846042,0.04074292,0.06042427
2024-10-29,quality_momentum,14,000559.SZ,,0.99325728,0.02387316,0.07885604,0.23521345,0.22662236
2024-10-29,quality_momentum,15,600980.SH,,0.9927386,-0.00254106,0.11476667,0.06861287,0.05579234
2024-10-29,quality_momentum,16,000563.SZ,,0.99221992,0.00641022,0.14214432,0.21693655,0.18092554
2024-10-29,quality_momentum,17,000759.SZ,,0.99170125,0.01840455,0.0513995,0.03363296,0.05647564
2024-10-29,quality_momentum,18,600268.SH,,0.99118257,0.02738871,0.00786288,0.03157275,-0.0088735
2024-10-29,quality_momentum,19,600880.SH,,0.99066389,0.00689128,-0.04585598,0.00469349,0.04645167
2024-10-29,quality_momentum,20,600128.SH,,0.99014521,0.02082725,0.00567573,0.02208991,0.0321909
2024-10-30,quality_momentum,1,603766.SH,,1.0,0.00048664,-0.03292623,-0.03411955,0.03151293
2024-10-30,quality_momentum,2,600517.SH,,0.99940228,0.04149964,0.11925729,0.0595828,0.08118584
2024-10-30,quality_momentum,3,002352.SZ,,0.99880457,0.00261467,0.03421737,0.02251203,0.03927509
2024-10-30,quality_momentum,4,002950.SZ,,0.99820679,-0.0193419,-0.01585345,-0.02515586,0.01089063
2024-10-30,quality_momentum,5,601966.SH,,0.99760908,-0.0160916,-0.00848892,-0.01000945,0.03459265
2024-10-30,quality_momentum,6,603227.SH,,0.99701136,0.00959422,-0.00994596,0.03488163,0.06131835
2024-10-30,quality_momentum,7,002279.SZ,,0.99641365,,-0.02094768,0.03460794,0.14730628
2024-10-30,quality_momentum,8,603698.SH,,0.99581587,8.41e-06,-0.03815955,-0.0108059,0.13359611
2024-10-30,quality_momentum,9,600271.SH,,0.99521816,0.00810004,-0.01590003,0.02410002,0.06409998
2024-10-30,quality_momentum,10,002301.SZ,,0.99462044,0.01170543,-0.0019,0.00830407,0.03891629
2024-10-30,quality_momentum,11,603128.SH,,0.99402273,-0.00352342,-0.00352342,0.00297008,0.02245065
2024-10-30,quality_momentum,12,003005.SZ,,0.99342501,0.02591787,-0.01996364,-0.01562832,0.02411154
2024-10-30,quality_momentum,13,603118.SH,,0.99282724,-0.01842893,-0.04794479,0.05949317,0.05713196
2024-10-30,quality_momentum,14,601599.SH,,0.99222952,0.0143162,-0.03433247,0.0062081,0.0062081
2024-10-30,quality_momentum,15,600256.SH,,0.99163181,0.00727427,0.05445646,0.02955476,0.02824417
2024-10-30,quality_momentum,16,000498.SZ,,0.99103409,0.05311616,0.04340742,0.06282489,0.05958865
2024-10-30,quality_momentum,17,002660.SZ,,0.99043632,-0.00883635,-0.04236238,-0.03080171,0.02700182
2024-10-30,quality_momentum,18,603328.SH,,0.9898386,0.00223653,-0.03292376,-0.0143095,0.04360157
2024-10-30,quality_momentum,19,600258.SH,,0.98924088,-0.01950561,0.00232536,0.03260705,0.02063522
2024-10-30,quality_momentum,20,002703.SZ,,0.98864317,0.0181,0.07410002,0.08850003,0.11650004
2024-10-31,quality_momentum,1,601992.SH,,1.0,-0.00727633,0.09487421,0.15401393,0.03035809
2024-10-31,quality_momentum,2,002698.SZ,,0.99941522,-0.02994374,0.03503569,0.03161572,0.00767593
2024-10-31,quality_momentum,3,600648.SH,,0.99883044,-0.00364513,0.03562185,0.08012449,0.00857124
2024-10-31,quality_momentum,4,000573.SZ,,0.9982456,-0.02958166,-0.0019,0.06730416,-0.01574083
2024-10-31,quality_momentum,5,600428.SH,,0.99766082,0.05974386,0.07207261,0.05700412,-0.01285888
2024-10-31,quality_momentum,6,688538.SH,,0.99707603,-0.03352052,0.03762575,0.05738858,0.01391026
2024-10-31,quality_momentum,7,600728.SH,,0.99649125,-0.06516528,-0.00394074,0.01034491,-0.01414481
2024-10-31,quality_momentum,8,002301.SZ,,0.99590641,-0.02203421,0.0064893,0.02997921,0.0048114
2024-10-31,quality_momentum,9,600271.SH,,0.99532163,-0.03952377,0.01691184,0.0367138,0.01790196
2024-10-31,quality_momentum,10,000401.SZ,,0.99473685,-0.01536799,0.00988456,0.06207309,-0.03557001
2024-10-31,quality_momentum,11,002383.SZ,,0.99415207,-0.08913136,0.09291669,0.06257538,0.12452226
2024-10-31,quality_momentum,12,002549.SZ,,0.99356723,-0.0919783,-0.0293151,0.00071099,-0.0019
2024-10-31,quality_momentum,13,000623.SZ,,0.99298245,-0.00711142,0.04847639,0.10196477,0.09845294
2024-10-31,quality_momentum,14,601880.SH,,0.99239767,0.02407409,0.0760221,0.14095719,0.02407409
2024-10-31,quality_momentum,15,002403.SZ,,0.99181288,-0.02665254,0.29636728,0.31864451,0.12557514
2024-10-31,quality_momentum,16,002249.SZ,,0.99122804,-0.0019,0.00858945,0.00684118,-0.01938254
2024-10-31,quality_momentum,17,002798.SZ,,0.99064326,-0.03596328,0.00053303,0.07595881,0.02243088
2024-10-31,quality_momentum,18,600707.SH,,0.99005848,-0.05825648,-0.02418043,-0.0005894,-0.0019
2024-10-31,quality_momentum,19,002668.SZ,,0.9894737,0.00665436,-0.03526186,-0.04552702,-0.08573235
2024-10-31,quality_momentum,20,000031.SZ,,0.98888886,-0.013912,0.01611807,0.09719915,-0.046945
2024-11-01,quality_momentum,1,601688.SH,,1.0,0.03774267,0.06454338,0.08576055,0.03718431
2024-11-01,quality_momentum,2,000686.SZ,,0.99919999,0.03294323,0.02365175,0.02132886,-0.04487325
2024-11-01,quality_momentum,3,603799.SH,,0.99839997,-0.02004827,0.08361212,0.09007165,0.02639893
2024-11-01,quality_momentum,4,002437.SZ,,0.99760002,-0.0019,0.02341653,0.1499988,0.04029415
2024-11-01,quality_momentum,5,000977.SZ,,0.99680001,0.05474736,0.05659709,0.24434275,0.13914047
2024-11-01,quality_momentum,6,601155.SH,,0.99599999,-0.02892706,0.04674867,0.02309999,-0.06946756
2024-11-01,quality_momentum,7,603897.SH,,0.99519998,0.04252388,0.01151966,0.01846092,-0.04308467
2024-11-01,quality_momentum,8,601880.SH,,0.99440002,-0.0145583,0.06139109,0.08670753,0.00442911
2024-11-01,quality_momentum,9,601778.SH,,0.99360001,-0.00513629,-0.00513629,0.02722621,-0.04397121
2024-11-01,quality_momentum,10,600986.SH,,0.9928,0.00937817,0.10524281,0.10148338,0.1447165
2024-11-01,quality_momentum,11,002414.SZ,,0.99199998,0.02428442,0.03051886,0.08662856,0.02303763
2024-11-01,quality_momentum,12,002153.SZ,,0.99119997,-0.02567807,0.01527301,0.08132325,0.03112505
2024-11-01,quality_momentum,13,600909.SH,,0.99040002,0.03847263,-0.0081112,0.01362797,-0.04227271
